device,deviceId,deviceType,registerAddress,registerHex,variableName,dataTag,mapName,source,mapType,mapUnit,mapDescription,telemetryName,tags,aggregation,scope,rackLabel,whereTo,uiComponent,uiTab,uiField,uiFieldLabel
BSC Main,BSC-1,BSC,31226,0x79fa,BSC1-163 (Rack 6),,Remaining Balancing Time,,uint32,s,e.g.) 0x00015180 -> 86400 [s],BalanceTime,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,Control,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,balancingTime,Dengeleme Süresi (s)
BSC Main,BSC-1,BSC,31228,0x79fc,BSC1-165 (Rack 6),,SOC,,uint16,%,e.g.) 0x20DA -> 0x20DA / 100 = 84.10 [%],SOC,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,soc,SoC (%)
BSC Main,BSC-1,BSC,31229,0x79fd,BSC1-166 (Rack 6),,SOH,,uint16,%,e.g.) 0x20DA -> 0x20DA / 100 = 84.10 [%],SOH,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,soh,SoH (%)
BSC Main,BSC-1,BSC,31230,0x79fe,BSC1-167 (Rack 6),,Charge Power Limit,,uint32,kW,e.g.) 0x0001 1BC1 -> 0x0001 1BC1 / 1000 = 72.641 [kW],ChargePower,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,Control,"RackCard
(Rack sayfası kart bileşeni)",,power_kw,Güç (kW)
BSC Main,BSC-1,BSC,31232,0x7a00,BSC1-169 (Rack 6),,Discharge Power Limit,,uint32,kW,e.g.) 0x0001 1BC1 -> 0x0001 1BC1 / 1000 = 72.641 [kW],DischargePower,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,Control,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,dischargePowerLimit,Deşarj Güç Limiti (kW)
BSC Main,BSC-1,BSC,31234,0x7a02,BSC1-171 (Rack 6),,Cell Sum Voltage,,uint32,V,e.g.) 0x0072 C14D -> 0x72 C14D / 10000 = 752.0589 [V],Voltage,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,Control,"RackCard
(Rack sayfası kart bileşeni)",,voltage,Voltaj (V)
BSC Main,BSC-1,BSC,31236,0x7a04,BSC1-173 (Rack 6),,Current,,int32,A,"e.g.) 0x0001 329E -> 0x0001 329E / 1000 = 78.494 [A], , 0xFFFE CD5F → -78497 / 1000 = -78.497[A]",Current,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,current,Akım (A)
BSC Main,BSC-1,BSC,31254,0x7a16,BSC1-189 (Rack 6),,Max Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 6, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxCellVoltage,Maks Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31255,0x7a17,BSC1-190 (Rack 6),,Min Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 6, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minCellVoltage,Min Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31256,0x7a18,BSC1-191 (Rack 6),,Avg Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 6, aggregation: avg, deviceId: BSC-1",avg,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,avgCellVoltage,Ort Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31257,0x7a19,BSC1-192 (Rack 6),,Max Cell Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Cell ID : 7,CellLocation,"rack_id: 6, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxCellLocation,Maks Hücre Konumu
BSC Main,BSC-1,BSC,31258,0x7a1a,BSC1-194 (Rack 6),,Min Cell Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Cell ID : 7,CellLocation,"rack_id: 6, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minCellLocation,Min Hücre Konumu
BSC Main,BSC-1,BSC,31259,0x7a1b,BSC1-196 (Rack 6),,Max Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 6, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxPackTemperature,Maks Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31260,0x7a1c,BSC1-197 (Rack 6),,Min Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 6, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minPackTemperature,Min Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31261,0x7a1d,BSC1-198 (Rack 6),,Avg Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 6, aggregation: avg, deviceId: BSC-1",avg,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,avgPackTemperature,Ort Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31262,0x7a1e,BSC1-199 (Rack 6),,Max Temperature Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Temperature Sensor ID : 7,Temperature,"rack_id: 6, variant: max_location, deviceId: BSC-1",,per-rack,Rack 6,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31263,0x7a1f,BSC1-200 (Rack 6),,Min Temperature Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Temperature Sensor ID : 7,Temperature,"rack_id: 6, variant: min_location, deviceId: BSC-1",,per-rack,Rack 6,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31264,0x7a20,BSC1-201 (Rack 6),,Max Difference of Temperature in Rack,,uint16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 6, variant: max_diff, deviceId: BSC-1",,per-rack,Rack 6,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31265,0x7a21,BSC1-202 (Rack 6),,Max Difference of Temperature in Pack,,uint16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 6, variant: max_diff_pack, deviceId: BSC-1",,per-rack,Rack 6,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31270,0x7a26,BSC1-203 (Rack 6),,MC Open Count,,uint16,,,OpenCount,"rack_id: 6, component: mc, deviceId: BSC-1",,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,mcOpenCount,MC Açma Sayısı
BSC Main,BSC-1,BSC,31271,0x7a27,BSC1-204 (Rack 6),,Calibration Information,,uint16,,,CalibrationInfo,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,Control,,,,
BSC Main,BSC-1,BSC,31273,0x7a29,BSC1-205 (Rack 6),,Non-balancing Entry Period,,uint16,day,,NonBalancePeriod,"rack_id: 6, deviceId: BSC-1",,per-rack,Rack 6,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,nonBalancingPeriod,Dengelemesiz Dönem (gün)
BSC Main,BSC-1,BSC,31370,0x7a8a,BSC1-124 (Rack 7),,RBMS SW Version,Nameplate,uint32,-,SW Version e.g.) 0x01053203 -> SW V1.5.32.3 (BCD),Version,"rack_id: 7, component: rbms, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,firmwareVersion,Yazılım Sürümü
BSC Main,BSC-1,BSC,31372,0x7a8c,BSC1-126 (Rack 7),,Updater Version,,uint32,-,SW Version e.g.) 0x12345678 -> SW V12.34.56.78 (BCD),Version,"rack_id: 7, component: updater, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,firmwareVersion,Yazılım Sürümü
BSC Main,BSC-1,BSC,31374,0x7a8e,BSC1-128 (Rack 7),,Boot Selector Version,,uint32,-,SW Version e.g.) 0x01053203 -> SW V1.5.32.3 (BCD),Version,"rack_id: 7, component: boot_selector, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,firmwareVersion,Yazılım Sürümü
BSC Main,BSC-1,BSC,31376,0x7a90,BSC1-130 (Rack 7),,RBMS SW Checksum,,uint32,-,e.g.) 0x01020304,Checksum,"rack_id: 7, component: rbms, deviceId: BSC-1",,per-rack,Rack 7,,,,,
BSC Main,BSC-1,BSC,31378,0x7a92,BSC1-132 (Rack 7),,BMS SW Name,,uint128,-,"BMS SW Name e.g.) 0x4733585F52424D53 : ""G3X_RBMS""",SWName,"rack_id: 7, component: bms, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,bmsSwName,BMS Yazılım Adı
BSC Main,BSC-1,BSC,31386,0x7a9a,BSC1-140 (Rack 7),,BMS Serial Number,,uint32,-,Serial Number e.g.) 0x4E25F371(hex) = 1311110001(dec),SerialNumber,"rack_id: 7, component: bms, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,serialNumber,Seri No
BSC Main,BSC-1,BSC,31388,0x7a9c,BSC1-142 (Rack 7),,BMS HW Version,,uint32,-,BMS HW Version e.g.) 0x00010002 -> HW V1.2 (BCD),Version,"rack_id: 7, component: bms_hw, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,firmwareVersion,Yazılım Sürümü
BSC Main,BSC-1,BSC,31390,0x7a9e,BSC1-144 (Rack 7),,Current Sensor Type,,uint16,-,"e.g.) Network Type + Hall Type : 1, Hall Type : 0",SensorType,"rack_id: 7, component: current, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,currentSensorType,Akım Sensörü Tipi
BSC Main,BSC-1,BSC,31392,0x7aa0,BSC1-146 (Rack 7),,Relay Close Current Spec,,uint16,A,Relay Close Current Spec. e.g.) 0x00C8 -> 200 A,CloseCurrent,"rack_id: 7, component: relay, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,relayCloseCurrent,Röle Kapama Akımı (A)
BSC Main,BSC-1,BSC,31393,0x7aa1,BSC1-147 (Rack 7),,Pack Count,,uint16,ea,Pack Count e.g.) 0x0004 -> 4 (ea),Count,"rack_id: 7, component: pack, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31394,0x7aa2,BSC1-148 (Rack 7),,BMIC Count per Pack,,uint16,ea,BMIC Count e.g.) 0x0002 -> 2 (ea),Count,"rack_id: 7, component: bmic, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31395,0x7aa3,BSC1-149 (Rack 7),,Temperature Sensor Count,,uint16,ea,Temperature Sensor Count per Pack e.g.) 0x0004 -> 4 (ea),Count,"rack_id: 7, component: temp_sensor, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31397,0x7aa5,BSC1-151 (Rack 7),,PCB Temperature Sensor Count,,uint16,ea,Ambient Temperature Sensor Count per Pack e.g.) 0x0002 -> 2 (ea),Count,"rack_id: 7, component: pcb_temp, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31398,0x7aa6,BSC1-152 (Rack 7),,Pack Voltage Sensor Count,,uint16,ea,Ambient Temperature Sensor Count per Pack e.g.) 0x0002 -> 2 (ea),Count,"rack_id: 7, component: pack_voltage, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31399,0x7aa7,BSC1-153 (Rack 7),,Voltage Sensor Count,,uint16,ea,Voltage Sensor Count per Pack e.g.) 0x000E -> 14 (ea),Count,"rack_id: 7, component: voltage_sensor, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31402,0x7aaa,BSC1-156 (Rack 7),,Pack Type,,uint16,-,e.g.) 0x0503,Type,"rack_id: 7, component: pack, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packType,Paket Tipi
BSC Main,BSC-1,BSC,31420,0x7abc,BSC1-157 (Rack 7),,State,Summary                                                  Sum,uint16,enum,,State,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Rack Details,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,state,Durum Kodu
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_cell_balancing,Cell Balancing,bitfieldConfigs (reg 31421),bitfield,-,Cell Balancing,Cell Balancing,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Cell Balancing
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_warning,Warning,bitfieldConfigs (reg 31421),bitfield,-,Warning,Warning,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Warning
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_fault,Fault,bitfieldConfigs (reg 31421),bitfield,-,Fault,Fault,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Fault
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_charge_status,Charge/Discharge Status,bitfieldConfigs (reg 31421),bitfield,-,Charge/Discharge Status,Charge/Discharge Status,rack_id: 7,,per-rack,Rack 7,,,,,Charge/Discharge Status
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_cer,CER Status,bitfieldConfigs (reg 31421),bitfield,-,CER Status,CER Status,rack_id: 7,,per-rack,Rack 7,,,,,CER Status
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_dc_line,DC Line Closed,bitfieldConfigs (reg 31421),bitfield,-,DC Line Closed,DC Line Closed,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,DC Line Closed
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_battery_ready,Battery Ready,bitfieldConfigs (reg 31421),bitfield,-,Battery Ready,Battery Ready,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Battery Ready
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_pwr_derate,Charge Power Derating,bitfieldConfigs (reg 31421),bitfield,-,Charge Power Derating,Charge Power Derating,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Charge Power Derating
BSC Main,BSC-1,BSC,31421,0x7abd,,r7_current_sensor,Current Sensor Type,bitfieldConfigs (reg 31421),bitfield,-,Current Sensor Type,Current Sensor Type,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Raf Durumu,Current Sensor Type
BSC Main,BSC-1,BSC,31422,0x7abe,,r7_pc,PC Status,bitfieldConfigs (reg 31422),bitfield,-,PC Status,PC Status,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,PC Status
BSC Main,BSC-1,BSC,31422,0x7abe,,r7_mc_plus,MC(+) Status,bitfieldConfigs (reg 31422),bitfield,-,MC(+) Status,MC(+) Status,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,MC(+) Status
BSC Main,BSC-1,BSC,31422,0x7abe,,r7_mc_minus,MC(-) Status,bitfieldConfigs (reg 31422),bitfield,-,MC(-) Status,MC(-) Status,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,MC(-) Status
BSC Main,BSC-1,BSC,31422,0x7abe,,r7_cb,CB Status,bitfieldConfigs (reg 31422),bitfield,-,CB Status,CB Status,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,CB Status
BSC Main,BSC-1,BSC,31422,0x7abe,,r7_fan1,Pack Fan1,bitfieldConfigs (reg 31422),bitfield,-,Pack Fan1,Pack Fan1,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,Pack Fan1
BSC Main,BSC-1,BSC,31422,0x7abe,,r7_fan2,Pack Fan2,bitfieldConfigs (reg 31422),bitfield,-,Pack Fan2,Pack Fan2,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,Pack Fan2
BSC Main,BSC-1,BSC,31422,0x7abe,,r7_bpu_fan,BPU Fan,bitfieldConfigs (reg 31422),bitfield,-,BPU Fan,BPU Fan,rack_id: 7,,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Teşhis sekmesi)",Teşhis,Bileşen Durumu,BPU Fan
BSC Main,BSC-1,BSC,31424,0x7ac0,BSC1-161 (Rack 7),,Heart Beat (from RBMS),,uint16,,Data is incremented by 1  (every 1sec) for a period of transmission,Heartbeat,"rack_id: system, deviceId: BSC-1",,system,,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,heartbeat,Heartbeat
BSC Main,BSC-1,BSC,31425,0x7ac1,BSC1-162 (Rack 7),,Live Unit Count,,uint16,ea,Awaken PBMS Count e.g.) 0x00C8 -> 200,Count,"rack_id: 7, component: live_unit, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Genel Bilgiler sekmesi)",Genel Bilgiler,packCount,Paket Sayısı
BSC Main,BSC-1,BSC,31426,0x7ac2,BSC1-163 (Rack 7),,Remaining Balancing Time,,uint32,s,e.g.) 0x00015180 -> 86400 [s],BalanceTime,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Control,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,balancingTime,Dengeleme Süresi (s)
BSC Main,BSC-1,BSC,31428,0x7ac4,BSC1-165 (Rack 7),,SOC,,uint16,%,e.g.) 0x20DA -> 0x20DA / 100 = 84.10 [%],SOC,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,soc,SoC (%)
BSC Main,BSC-1,BSC,31429,0x7ac5,BSC1-166 (Rack 7),,SOH,,uint16,%,e.g.) 0x20DA -> 0x20DA / 100 = 84.10 [%],SOH,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,soh,SoH (%)
BSC Main,BSC-1,BSC,31430,0x7ac6,BSC1-167 (Rack 7),,Charge Power Limit,,uint32,kW,e.g.) 0x0001 1BC1 -> 0x0001 1BC1 / 1000 = 72.641 [kW],ChargePower,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Control,"RackCard
(Rack sayfası kart bileşeni)",,power_kw,Güç (kW)
BSC Main,BSC-1,BSC,31432,0x7ac8,BSC1-169 (Rack 7),,Discharge Power Limit,,uint32,kW,e.g.) 0x0001 1BC1 -> 0x0001 1BC1 / 1000 = 72.641 [kW],DischargePower,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Control,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,dischargePowerLimit,Deşarj Güç Limiti (kW)
BSC Main,BSC-1,BSC,31434,0x7aca,BSC1-171 (Rack 7),,Cell Sum Voltage,,uint32,V,e.g.) 0x0072 C14D -> 0x72 C14D / 10000 = 752.0589 [V],Voltage,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Control,"RackCard
(Rack sayfası kart bileşeni)",,voltage,Voltaj (V)
BSC Main,BSC-1,BSC,31436,0x7acc,BSC1-173 (Rack 7),,Current,,int32,A,"e.g.) 0x0001 329E -> 0x0001 329E / 1000 = 78.494 [A], , 0xFFFE CD5F → -78497 / 1000 = -78.497[A]",Current,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Rack Details & Control,"RackCard
(Rack sayfası kart bileşeni)",,current,Akım (A)
BSC Main,BSC-1,BSC,31454,0x7ade,BSC1-189 (Rack 7),,Max Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 7, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxCellVoltage,Maks Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31455,0x7adf,BSC1-190 (Rack 7),,Min Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 7, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minCellVoltage,Min Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31456,0x7ae0,BSC1-191 (Rack 7),,Avg Cell Voltage,,uint16,V,e.g.) 0x89D8 -> 0x89D8 * 0.0001 = 3.5288 [V],CellVoltage,"rack_id: 7, aggregation: avg, deviceId: BSC-1",avg,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,avgCellVoltage,Ort Hücre Voltajı (V)
BSC Main,BSC-1,BSC,31457,0x7ae1,BSC1-192 (Rack 7),,Max Cell Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Cell ID : 7,CellLocation,"rack_id: 7, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxCellLocation,Maks Hücre Konumu
BSC Main,BSC-1,BSC,31458,0x7ae2,BSC1-194 (Rack 7),,Min Cell Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Cell ID : 7,CellLocation,"rack_id: 7, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minCellLocation,Min Hücre Konumu
BSC Main,BSC-1,BSC,31459,0x7ae3,BSC1-196 (Rack 7),,Max Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 7, aggregation: max, deviceId: BSC-1",max,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,maxPackTemperature,Maks Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31460,0x7ae4,BSC1-197 (Rack 7),,Min Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 7, aggregation: min, deviceId: BSC-1",min,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,minPackTemperature,Min Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31461,0x7ae5,BSC1-198 (Rack 7),,Avg Pack Temperature,,int16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 7, aggregation: avg, deviceId: BSC-1",avg,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,avgPackTemperature,Ort Paket Sıcaklığı (°C)
BSC Main,BSC-1,BSC,31462,0x7ae6,BSC1-199 (Rack 7),,Max Temperature Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Temperature Sensor ID : 7,Temperature,"rack_id: 7, variant: max_location, deviceId: BSC-1",,per-rack,Rack 7,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31463,0x7ae7,BSC1-200 (Rack 7),,Min Temperature Location,,uint16,-,e.g.) 0x0F07 -> Pack ID : 15 / Temperature Sensor ID : 7,Temperature,"rack_id: 7, variant: min_location, deviceId: BSC-1",,per-rack,Rack 7,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31464,0x7ae8,BSC1-201 (Rack 7),,Max Difference of Temperature in Rack,,uint16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 7, variant: max_diff, deviceId: BSC-1",,per-rack,Rack 7,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31465,0x7ae9,BSC1-202 (Rack 7),,Max Difference of Temperature in Pack,,uint16,oC,e.g.)0xFB -> (0xFB * 0.1) = 25.1,Temperature,"rack_id: 7, variant: max_diff_pack, deviceId: BSC-1",,per-rack,Rack 7,,"RackCard
(Rack sayfası kart bileşeni)",,temperature,Sıcaklık (°C)
BSC Main,BSC-1,BSC,31470,0x7aee,BSC1-203 (Rack 7),,MC Open Count,,uint16,,,OpenCount,"rack_id: 7, component: mc, deviceId: BSC-1",,per-rack,Rack 7,,"RackDetailModal
('Detay Göster' butonu → Telemetri sekmesi)",Telemetri,mcOpenCount,MC Açma Sayısı
BSC Main,BSC-1,BSC,31471,0x7aef,BSC1-204 (Rack 7),,Calibration Information,,uint16,,,CalibrationInfo,"rack_id: 7, deviceId: BSC-1",,per-rack,Rack 7,Control,,,,
